"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg"
"NWT","d1","cr1000",2017-11-22,2017,326,-1.455,"n",-5.843,"n",-2.99824,"n",100,"n",75.02,"n",98.5941,"n",653.4,"n",649.3,"n",651.462,"n",31.61,"n",2.372,"n",18.25403,"n",266.871,"n",79.99506944,"n",6.911636,"n",-3.78966,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-23,2017,327,0.382,"n",-4.162,"n",-2.02728,"n",100,"n",56.04,"n",84.2878,"n",653.1,"n",645.4,"n",649.042,"n",30.63,"n",0.412,"n",18.47549,"n",262.846,"n",98.66036806,"n",8.524336,"n",-3.23395,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-24,2017,328,0.068,"n",-5.681,"n",-2.89499,"n",100,"n",54.35,"n",80.3309,"n",646.3,"n",641.8,"n",644.206,"n",33.07,"n",0,"n",14.02985,"n",258.154,"n",62.55986111,"n",5.405133,"n",-3.18355,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-25,2017,329,-1.557,"n",-6.452,"n",-4.13005,"n",99.2,"n",39.56,"n",68.5858,"n",651.6,"n",644.5,"n",647.878,"n",32.03,"n",1.49,"n",18.3809,"n",256.589,"n",169.11297222,"n",14.611162,"n",-3.55713,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-26,2017,330,3.273,"n",-3.012,"n",0.04508,"n",63.45,"n",30.33,"n",50.7041,"n",653,"n",645.5,"n",650.562,"n",29.89,"n",2.274,"n",13.72833,"n",262.469,"n",107.95773611,"n",9.327543,"n",-3.28014,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-27,2017,331,4.287,"n",-2.314,"n",0.10351,"n",62.35,"n",26.77,"n",43.4586,"n",646.7,"n",638.7,"n",641.541,"n",36.46,"n",1.803,"n",14.43215,"n",252.326,"n",130.3993125,"n",11.266463,"n",-2.81356,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-28,2017,332,1.406,"n",-8.48,"n",-3.96199,"n",93.4,"n",21.79,"n",64.7126,"n",647.9,"n",640.6,"n",645.103,"n",20.42,"n",0,"n",5.41534,"n",247.361,"n",157.00952778,"n",13.565617,"n",-2.99972,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-29,2017,333,-3.011,"n",-6.797,"n",-5.09414,"n",88.9,"n",29.78,"n",67.8826,"n",648.2,"n",641.8,"n",645.312,"n",38.26,"n",0.608,"n",17.91424,"n",253.482,"n",144.77053472,"n",12.508208,"n",-3.54457,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-11-30,2017,334,-2.732,"n",-7.154,"n",-5.1526,"n",80.3,"n",45.63,"n",60.1222,"n",648.1,"n",643.3,"n",645.67,"n",30.42,"n",4.234,"n",18.87014,"n",255.05,"n",156.51830556,"n",13.523326,"n",-4.1513,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-01,2017,335,-4.129,"n",-5.753,"n",-5.15956,"n",100,"n",65.98,"n",83.4465,"n",645.9,"n",640.6,"n",643.942,"n",34.87,"n",0,"n",14.9201,"n",261.451,"n",64.01420139,"n",5.53092,"n",-4.20233,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-02,2017,336,-1.389,"n",-6.452,"n",-4.30594,"n",100,"n",52.28,"n",78.0365,"n",647.2,"n",642.8,"n",645.265,"n",30.5,"n",0.274,"n",12.6801,"n",262.496,"n",146.95607639,"n",12.697148,"n",-3.86712,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-03,2017,337,-0.399,"n",-9.27,"n",-4.18409,"n",100,"n",42.07,"n",68.2104,"n",644.6,"n",631.4,"n",638.751,"n",24.87,"n",0,"n",11.5267,"n",247.972,"n",117.21082639,"n",10.127069,"n",-3.90278,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-04,2017,338,-9.13,"n",-19.01,"n",-16.77604,"n",99.6,"n",87,"n",92.5736,"n",638.1,"n",629.6,"n",634.808,"n",37.91,"n",0,"n",14.73213,"n",264.532,"n",111.01380556,"n",9.591609,"n",-5.21483,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-05,2017,339,-9.04,"n",-19.59,"n",-14.47458,"n",96.3,"n",37.51,"n",75.0223,"n",645.2,"n",634.8,"n",642.299,"n",34.99,"n",4.567,"n",17.73722,"n",271.405,"n",152.32548611,"n",13.160934,"n",-7.0633,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-06,2017,340,-14.28,"n",-21.04,"n",-18.2675,"n",96.7,"n",73.69,"n",89.42,"n",645.4,"n",642.4,"n",643.789,"n",26.26,"n",0,"n",11.17957,"n",273.864,"n",108.79798611,"n",9.400038,"n",-7.62084,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-07,2017,341,-11.72,"n",-21.68,"n",-17.39875,"n",97.4,"n",64.71,"n",86.0531,"n",646,"n",641,"n",643.44,"n",27.28,"n",2.058,"n",15.20924,"n",297.855,"n",76.23059028,"n",6.586423,"n",-8.58562,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-08,2017,342,-6.435,"n",-12.99,"n",-9.71428,"n",98,"n",24.28,"n",60.2519,"n",650.2,"n",644.3,"n",647.229,"n",32.01,"n",2.254,"n",17.75049,"n",302.872,"n",131.24070139,"n",11.339138,"n",-7.92268,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-09,2017,343,-4.983,"n",-9.28,"n",-7.10185,"n",43.56,"n",18.46,"n",31.1224,"n",653.2,"n",649.1,"n",651.008,"n",24.07,"n",0.431,"n",14.84382,"n",280.261,"n",151.64261111,"n",13.101995,"n",-7.50653,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-10,2017,344,-2.843,"n",-8.06,"n",-5.52783,"n",33.37,"n",12.29,"n",22.6513,"n",654,"n",651.4,"n",652.713,"n",21.48,"n",2.038,"n",11.22687,"n",269.078,"n",149.62972222,"n",12.927846,"n",-6.85248,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-11,2017,345,-3.676,"n",-6.239,"n",-5.18253,"n",48.66,"n",12.46,"n",32.8206,"n",653.5,"n",650.5,"n",652.111,"n",23.58,"n",0.647,"n",13.55165,"n",278.309,"n",150.25821528,"n",12.982244,"n",-6.34854,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-12,2017,346,0.541,"n",-5.877,"n",-3.63635,"n",67.35,"n",29.9,"n",48.7852,"n",653.5,"n",646.1,"n",651.131,"n",28.44,"n",2.862,"n",15.47146,"n",270.541,"n",147.28897222,"n",12.72573,"n",-5.68221,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-13,2017,347,-4.218,"n",-12.94,"n",-7.14584,"n",98.9,"n",21.06,"n",43.4737,"n",646.9,"n",640.9,"n",643.727,"n",29.54,"n",0,"n",12.84633,"n",256.472,"n",104.87669444,"n",9.061279,"n",-5.76303,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-14,2017,348,-11.5,"n",-16.43,"n",-14.07306,"n",97.8,"n",30.44,"n",83.7328,"n",644.6,"n",640.8,"n",642.192,"n",23.85,"n",0,"n",10.46322,"n",277.396,"n",95.87995833,"n",8.284004,"n",-6.21992,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-15,2017,349,-2.707,"n",-12.24,"n",-7.35985,"n",51.55,"n",24.13,"n",35.4729,"n",645.4,"n",639.9,"n",642.995,"n",30.62,"n",3.685,"n",19.2084,"n",268.449,"n",148.07411111,"n",12.793348,"n",-7.06221,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-16,2017,350,-0.825,"n",-10.41,"n",-5.73199,"n",77.38,"n",15.03,"n",41.9249,"n",640.6,"n",635.9,"n",637.688,"n",25.52,"n",0,"n",7.8899,"n",212.439,"n",71.77310417,"n",6.201136,"n",-6.16676,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-17,2017,351,-7.534,"n",-11.99,"n",-9.98233,"n",87.3,"n",29.33,"n",55.5457,"n",640.2,"n",635,"n",637.467,"n",32.07,"n",6.978,"n",17.96826,"n",250.441,"n",138.65736806,"n",11.979941,"n",-6.80208,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-18,2017,352,-4.393,"n",-11.78,"n",-7.51917,"n",100,"n",45.84,"n",75.5496,"n",643.8,"n",639.7,"n",642.172,"n",25.93,"n",6.664,"n",16.94361,"n",260.603,"n",92.700875,"n",8.009363,"n",-6.86689,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-19,2017,353,-3.529,"n",-10.43,"n",-6.85281,"n",94.4,"n",26.66,"n",63.8932,"n",644.6,"n",639.1,"n",642.468,"n",29.15,"n",1.686,"n",14.67375,"n",252.523,"n",139.24517361,"n",12.03086,"n",-6.29574,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-20,2017,354,-2.69,"n",-8.26,"n",-6.30432,"n",66.8,"n",35.92,"n",56.2865,"n",640.2,"n",634.3,"n",637.314,"n",33.79,"n",0.431,"n",13.37455,"n",250.956,"n",122.10134722,"n",10.549536,"n",-6.13724,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-21,2017,355,-5.864,"n",-16.05,"n",-11.7244,"n",100,"n",56.21,"n",93.4104,"n",636.8,"n",632.4,"n",634.045,"n",14.15,"n",0,"n",3.24355,"n",222.381,"n",73.19336806,"n",6.323905,"n",-6.24399,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-22,2017,356,-12.04,"n",-16.92,"n",-13.96688,"n",96.4,"n",23.09,"n",75.1174,"n",639.3,"n",634.7,"n",636.961,"n",32.44,"n",1.784,"n",15.51808,"n",262.205,"n",124.24829861,"n",10.735243,"n",-7.66472,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-23,2017,357,-11.5,"n",-19.76,"n",-13.65618,"n",100,"n",89.2,"n",95.4431,"n",638,"n",631.1,"n",635.013,"n",40.63,"n",0,"n",12.99069,"n",252.52,"n",32.21026389,"n",2.783025,"n",-7.91428,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-24,2017,358,-13.02,"n",-21.96,"n",-17.54188,"n",96,"n",47.38,"n",76.8543,"n",640.6,"n",631.8,"n",637.379,"n",40.02,"n",1.352,"n",18.48944,"n",252.024,"n",122.37220833,"n",10.573118,"n",-9.39111,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-25,2017,359,-10.55,"n",-13.22,"n",-11.31424,"n",99.1,"n",93.7,"n",97.3924,"n",638.9,"n",634.2,"n",636.667,"n",34.97,"n",0.059,"n",12.27858,"n",266.327,"n",29.53786806,"n",2.552128,"n",-8.6266,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-26,2017,360,-10.19,"n",-12.83,"n",-11.58347,"n",99,"n",80.6,"n",95.1229,"n",643.1,"n",635.7,"n",640.037,"n",29.6,"n",0,"n",11.08181,"n",260.947,"n",42.57753472,"n",3.678601,"n",-8.13981,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-27,2017,361,-8.84,"n",-12.55,"n",-10.54458,"n",93.9,"n",56.97,"n",72.4768,"n",645,"n",641.6,"n",643.444,"n",30.26,"n",0.02,"n",12.05063,"n",247.85,"n",52.75165278,"n",4.55776,"n",-8.35757,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-28,2017,362,-6.227,"n",-10.32,"n",-8.60425,"n",71.11,"n",38.25,"n",56.494,"n",646,"n",641.6,"n",643.848,"n",38.04,"n",3.077,"n",19.44667,"n",251.512,"n",133.88183333,"n",11.567524,"n",-8.18749,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-29,2017,363,-3.051,"n",-8.16,"n",-5.53222,"n",64.39,"n",32.44,"n",42.1503,"n",646.2,"n",640.6,"n",643.428,"n",42.38,"n",4.822,"n",22.18771,"n",250.256,"n",121.16866667,"n",10.468889,"n",-7.58341,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-30,2017,364,-2.132,"n",-9.8,"n",-5.41815,"n",86.4,"n",27.3,"n",39.4087,"n",645.6,"n",636.8,"n",641.292,"n",41.2,"n",0,"n",10.89463,"n",263.327,"n",110.0849375,"n",9.511489,"n",-6.98403,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2017-12-31,2017,365,-9.6,"n",-13.57,"n",-12.1125,"n",100,"n",23.48,"n",79.2001,"n",644.1,"n",639,"n",641.627,"n",26.7,"n",1.392,"n",14.08993,"n",262.518,"n",47.94391667,"n",4.142381,"n",-7.51622,"n",NaN,"m",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-01,2018,1,-7.738,"n",-13.71,"n",-10.83222,"n",97.2,"n",14.03,"n",50.149,"n",644.4,"n",640.3,"n",642.641,"n",32.5,"n",2.097,"n",17.98444,"n",256.671,"n",115.33731944,"n",9.965101,"n",-8.35774,"n",NaN,"m",-8.87,"n",-14.16,"n",-11.38347,"n",-8.83,"n",-14.16,"n",-11.38368,"n",-8.89,"n",-14.16,"n",-11.38382,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-02,2018,2,-7.322,"n",-17.97,"n",-11.55545,"n",96.6,"n",7.621,"n",41.801,"n",648.5,"n",640.9,"n",644.799,"n",27.64,"n",1.196,"n",16.65847,"n",286.472,"n",152.19313889,"n",13.149654,"n",-8.69472,"n",NaN,"m",-8.08,"n",-18.4,"n",-12.12194,"n",-8.06,"n",-18.4,"n",-12.12215,"n",-8.08,"n",-18.43,"n",-12.12229,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-03,2018,3,-4.073,"n",-9.72,"n",-6.70599,"n",49.65,"n",12.76,"n",28.3132,"n",649.2,"n",644.8,"n",646.899,"n",26.01,"n",1.96,"n",14.88701,"n",268.569,"n",143.98697222,"n",12.440463,"n",-8.00883,"n",NaN,"m",-5.544,"n",-10.19,"n",-7.29217,"n",-5.572,"n",-10.19,"n",-7.29231,"n",-5.544,"n",-10.19,"n",-7.29325,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-04,2018,4,-3.95,"n",-7.897,"n",-6.26283,"n",79.92,"n",6.537,"n",41.5909,"n",646.6,"n",644.7,"n",645.672,"n",23.44,"n",2.156,"n",15.0991,"n",268.342,"n",154.01914583,"n",13.307126,"n",-7.40872,"n",NaN,"m",-5.042,"n",-8.36,"n",-6.91791,"n",-5.066,"n",-8.36,"n",-6.91915,"n",-5.026,"n",-8.39,"n",-6.91717,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-05,2018,5,-3.857,"n",-7.429,"n",-6.00013,"n",99.8,"n",38.81,"n",67.2794,"n",647.6,"n",645.1,"n",646.3,"n",28.38,"n",4.038,"n",17.58993,"n",259.825,"n",115.40267361,"n",9.970801,"n",-6.85049,"n",NaN,"m",-4.907,"n",-7.831,"n",-6.55249,"n",-4.812,"n",-7.832,"n",-6.55222,"n",-4.907,"n",-7.856,"n",-6.55221,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2018-01-06,2018,6,-4.489,"n",-7.798,"n",-6.65184,"n",100,"n",64.71,"n",92.3084,"n",646.4,"n",639.2,"n",642.79,"n",29.93,"n",3.979,"n",17.08278,"n",252.732,"n",80.08397917,"n",6.919153,"n",-6.52915,"n",NaN,"m",-5.572,"n",-8.2,"n",-7.16553,"n",-5.619,"n",-8.2,"n",-7.16535,"n",-5.548,"n",-8.2,"n",-7.1656,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n"
